ID_RBD,DV_RBD,DS_NOM_ESTABLE,DS_REGION_ESTABLE,DS_PROVINCIA_ESTABLE,DS_COMUNA_ESTABLE,DS_TIPO_DEPENDENCIA,DS_RURALIDAD, PRIMERA_PRIORIDAD , SEGUNDA_PRIORIDAD , TERCERA_PRIORIDAD ,NO_PRIORIZADO_EN_VULNERABILIDAD ,SIN_INFORMACION ,TOTAL_MATRICULA_BASICA_2021,IVE_SINAE_BASICA
13612,3,COLEGIO JOSE MARTI PEREZ,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,276,5,22,28,5,336,90
13621,2,COLEGIO DISCOVERY,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,254,10,32,28,,324,91
13626,3,COLEGIO SAN LUIS,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,164,1,14,16,9,204,88
13627,1,COLEGIO SAN SEBASTIÁN,Región de Coquimbo,Choapa,Salamanca,Particular Subvencionado,Urbano,251,9,26,53,1,340,84
13632,8,COLEGIO HORIZONTES,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,319,17,55,116,6,513,76
13633,6,ESCUELA SAN MARINO COLLEGE,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,171,7,13,112,2,305,63
13637,9,COLEGIO HELLEN KELLER PEÑUELAS,Región de Coquimbo,Elqui,Coquimbo,Particular Subvencionado,Urbano,174,8,17,66,12,277,72
14201,8,LICEO MIXTO LOS ANDES,Región de Valparaíso,Los Andes,Los Andes,Particular Subvencionado,Urbano,550,22,66,113,23,774,82
14202,6,LICEO BICENTENARIO COLEGIO PANQUEHUE,Región de Valparaíso,San Felipe de Aconcagua,Panquehue,Municipal DAEM,Urbano,51,1,2,7,1,62,87
14210,7,COLEGIO BECARB II,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,509,8,41,63,5,626,89
14211,5,AMERICAN COLLEGE,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,223,18,28,101,1,371,73
14212,3,SAINT MARY SCHOOL,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,250,2,16,19,3,290,92
14213,1,COLEGIO VALLE DE NARAU,Región de Valparaíso,Valparaíso,Quintero,Municipal DAEM,Urbano,229,2,12,12,2,257,95
14232,8,COLEGIO BORDEMAR,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,246,9,13,14,1,283,95
14233,6,COLEGIO SANTA TERESA,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,150,2,19,49,1,221,77
14234,4,ESCUELA PART. LORENZO LUZURIAGA,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,59,3,2,4,3,71,90
14237,9,COL.NUESTRA SRA.DE LAS MERCEDES,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,229,3,15,22,3,272,91
14265,4,ESCUELA SAINT BENEDICT COLLEGE,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,111,6,31,68,,216,69
14266,2,COLEGIO NAZCA BELEN,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,217,3,7,16,4,247,92
14270,0,COLEGIO GOBERNADOR CONCHA Y SALVATIERRA,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,198,3,34,57,1,293,80
14288,3,COLEGIO NUEVA PROVIDENCIA,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,190,9,45,85,,329,74
14289,1,COLEGIO ADVENTISTA,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,268,7,28,53,,356,85
14299,9,COLEGIO ADVENTISTA,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,190,3,29,101,2,325,68
14308,1,COLEGIO ITALIANO SAN PEDRO,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,177,2,30,20,1,230,91
14313,8,COLEGIO NUEVA ESPERANZA,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,219,4,45,67,,335,80
14314,6,COLEGIO THOMAS ALVA EDISON,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,137,8,36,82,,263,69
14315,4,COLEGIO VICTOR ANTONIO,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,131,3,5,29,,168,83
14316,2,COLEGIO EMANUEL,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,101,4,34,69,1,209,67
14323,5,COLEGIO JOSEFINA MAGASICH ARZE,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,152,2,13,12,,179,93
14330,8,ESCUELA BASICA ARTURO PRAT,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,103,2,1,3,,109,97
14332,4,COLEGIO PEHUEN,Región de Valparaíso,Petorca,Cabildo,Particular Subvencionado,Urbano,67,5,16,76,,164,54
14348,0,COLEGIO ESPIRITU SANTO,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,444,26,58,98,1,627,84
14351,0,COLEGIO SAINT GREGORY COLLEGE,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,212,4,17,22,7,262,89
14359,6,COLEGIO LOS REYES,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,626,17,148,449,5,1.245,64
14363,4,COLEGIO HISPANO,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,409,15,103,393,5,925,57
14364,2,COLEGIO JORGE WILLIAMS,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,105,,,7,5,117,90
14365,0,COLEGIO CHARLES DICKENS,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,134,4,22,14,2,176,91
14372,3,KING EDWARD´S SCHOOL 1,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,342,11,36,42,5,436,89
14373,1,COLEGIO JOSE LUIS NORRIS,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,184,1,13,14,7,219,90
14375,8,COLEGIO DIVINA MAESTRA,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,475,5,45,50,,575,91
14376,6,COLEGIO SAN CARLOS,Región de Valparaíso,Petorca,La Ligua,Particular Subvencionado,Urbano,176,2,34,47,,259,82
14381,2,COLEGIO EL VALLE DE CASABLANCA,Región de Valparaíso,Valparaíso,Casablanca,Particular Subvencionado,Urbano,121,6,28,141,5,301,51
14387,1,COLEGIO SAN NICOLAS EL OLIVAR,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,296,10,13,15,15,349,91
14392,8,CTRO INTEGRAL EDUCAC LINDA CORREA,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,22,,2,5,,29,83
14395,2,COLEGIO EDUPAC,Región de Valparaíso,Petorca,Cabildo,Particular Subvencionado,Urbano,308,4,44,125,1,482,74
14396,0,COLEGIO MEDIOAMBIENTAL LAS AMAPOLAS,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,138,4,8,14,4,168,89
14397,9,COLEGIO CRISTIANO DE QUILLOTA,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,210,9,17,25,15,276,86
14412,6,COLEGIO SAN PABLO,Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Particular Subvencionado,Urbano,116,7,11,23,,157,85
14413,4,COLEGIO SANTA CLARA,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,188,5,38,97,,328,70
14414,2,COLEGIO EDUCENTER,Región de Valparaíso,Los Andes,Calle Larga,Particular Subvencionado,Urbano,307,2,35,161,2,507,68
14416,9,COLEGIO DOMINGO ORTIZ DE ROZAS,Región de Valparaíso,Petorca,La Ligua,Particular Subvencionado,Urbano,384,17,57,206,,664,69
14418,5,COLEGIO PANAL,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,89,1,5,6,,101,94
14420,7,COLEGIO EL ALBA,Región de Valparaíso,San Antonio,El Quisco,Particular Subvencionado,Urbano,116,2,19,55,,192,71
14452,5,COLEGIO LUTERANO CONCORDIA,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,160,4,22,19,3,208,89
14453,3,COLEGIO LOS LIBERTADORES,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,215,1,33,38,,287,87
14479,7,ESCUELA BASICA MUNICIPAL ARAUCARIA,Región de Valparaíso,Petorca,Cabildo,Municipal DAEM,Urbano,322,7,22,12,9,372,94
14482,7,COLEGIO NUEVO HORIZONTE,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,175,7,13,24,3,222,88
14487,8,COLEGIO MAESE DA VINCI,Región de Valparaíso,Petorca,La Ligua,Particular Subvencionado,Urbano,291,8,28,47,,374,87
14490,8,COLEGIO MANANTIAL,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,511,16,37,69,22,655,86
14494,0,COLEGIO EVANGELICO LABRANZA DE DIOS,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,107,5,19,24,,155,85
14504,1,COLEGIO CRISTIANO CON-CON,Región de Valparaíso,Valparaíso,Concón,Particular Subvencionado,Urbano,158,4,24,19,1,206,90
14506,8,COLEGIO APUMANQUE,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,315,21,44,265,9,654,58
14507,6,COLEGIO NUESTRO TIEMPO,Región de Valparaíso,San Antonio,Algarrobo,Particular Subvencionado,Urbano,163,6,11,28,3,211,85
14510,6,COLEGIO NACIONAL,Región de Valparaíso,Marga Marga,Limache,Particular Subvencionado,Urbano,244,28,42,153,2,469,67
14511,4,COLEGIO SANTA BARBARA DE LA REINA,Región de Valparaíso,Valparaíso,Casablanca,Particular Subvencionado,Urbano,179,3,17,38,,237,84
14514,9,COLEGIO EL ARRAYAN,Región de Valparaíso,Valparaíso,Casablanca,Particular Subvencionado,Urbano,512,28,105,167,1,813,79
14515,7,COLEGIO GABRIELA MISTRAL,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,191,4,21,21,1,238,91
14516,5,ESCUELA ESPECIAL CANEC,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,38,1,1,3,2,45,89
14518,1,COLEGIO BUENAVENTURA JOGLAR AMANDI,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,97,,14,17,,128,87
14523,8,LIONS SCHOOL,Región de Valparaíso,San Antonio,Cartagena,Particular Subvencionado,Urbano,516,16,77,107,3,719,85
14526,2,COLEGIO ALONSO DE QUINTERO,Región de Valparaíso,Valparaíso,Quintero,Particular Subvencionado,Urbano,327,8,61,151,,547,72
14527,0,KING EDWARD´S SCHOOL 2,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,49,1,3,5,1,59,90
14533,5,COLEGIO CRISTIANO LOS PINOS,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,142,6,17,43,3,211,78
14534,3,COLEGIO AMANCAY LIMACHE,Región de Valparaíso,Marga Marga,Limache,Particular Subvencionado,Urbano,176,4,33,57,,270,79
14537,8,COLEGIO ADONAY PUKALAN,Región de Valparaíso,Petorca,La Ligua,Particular Subvencionado,Urbano,196,5,24,60,,285,79
14538,6,COL.SANTO DOMINGO DE GUZMAN,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,253,11,51,189,2,506,62
14539,4,ESCUELA SANTA INÉS,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,115,3,7,11,1,137,91
14541,6,COLEGIO PATRICIO LYNCH,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,169,10,28,58,,265,78
14546,7,ESCUELA RUBEN DARIO,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,63,1,5,3,2,74,93
14552,1,COLEGIO SAN NICOLAS DE CANAL CHACAO,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,327,7,37,46,2,419,89
14565,3,VERDOYHAM SCHOOL,Región de Valparaíso,San Felipe de Aconcagua,Llayllay,Particular Subvencionado,Urbano,168,6,22,63,,259,76
14568,8,COLEGIO CRISTO REY SALVADOR,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,152,7,28,72,1,260,72
14573,4,ESC. RURAL PARA EL CAJON DE SAN PEDRO,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Rural,33,,,1,5,39,85
14580,7,COLEGIO BOSTON,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,131,4,21,32,,188,83
14587,4,COLEGIO CUMBRES DE LLAY LLAY,Región de Valparaíso,San Felipe de Aconcagua,Llayllay,Particular Subvencionado,Urbano,136,3,12,32,,183,83
14593,9,COLEGIO VALLE DE ARAUCO,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,156,4,12,24,2,198,87
14594,7,COLEGIO QUILLOTA TERRANOVA,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,122,6,26,111,3,268,57
14599,8,COLEGIO POETA DANIEL DE LA VEGA,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,66,2,26,52,,146,64
14601,3,COLEGIO SPEIRO,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,99,3,13,21,1,137,84
14602,1,COLEGIO SIGLO XXI,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,192,6,5,18,,221,92
14605,6,COLEGIO VILLA ACONCAGUA,Región de Valparaíso,Valparaíso,Concón,Particular Subvencionado,Urbano,494,14,62,62,1,633,90
14606,4,COLEGIO PUERTO PAZ,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,167,7,7,14,2,197,92
14608,0,COLEGIO JUANITA FERNANDEZ,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,536,20,53,52,3,664,92
14614,5,COLEGIO VEDRUNA,Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Particular Subvencionado,Urbano,177,11,66,222,3,479,53
14616,1,COLEGIO LOS PRINCIPES,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,420,13,51,52,3,539,90
14622,6,COLEGIO SAN AGUSTIN,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,179,8,19,16,2,224,92
14626,9,COLEGIO ARAUCARIAS,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,129,5,10,21,2,167,86
14629,3,COLEGIO CASTELIANO,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,477,29,59,81,2,648,87
14637,4,COLEGIO HYATT,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,144,5,20,28,1,198,85
14639,0,COLEGIO GHERARDELLI,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,157,2,16,5,2,182,96
14641,2,COLEGIO PAULA VIVANCO,Región de Valparaíso,Marga Marga,Limache,Particular Subvencionado,Urbano,238,5,28,21,2,294,92
14642,0,COLEGIO CRISTIANO EMBAJADORES DEL REY,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,120,4,12,23,1,160,85
14643,9,CASABLANCA BILINGUAL SCHOOL,Región de Valparaíso,Valparaíso,Casablanca,Particular Subvencionado,Urbano,127,3,14,38,,182,79
14649,8,COLEGIO SAN FRANCISCO DE ASIS,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,129,3,5,13,7,157,87
14659,5,COLEGIO NAHUEN DE QUILPUÉ,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,114,3,10,22,3,152,84
14670,6,COLEGIO SAN SEBASTIAN,Región de Valparaíso,Los Andes,Los Andes,Particular Subvencionado,Urbano,164,4,41,328,3,540,39
14671,4,COLEGIO TIERRA DEL FUEGO,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,443,11,40,72,8,574,86
14672,2,COLEGIO BLAISE PASCAL,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,114,3,16,15,1,149,89
14673,0,COLEGIO NUEVA ERA SIGLO XXI QUILLOTA,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,233,2,31,61,5,332,80
14674,9,COLEGIO NUEVO MILENIO,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,331,8,86,159,5,589,72
14675,7,COLEGIO SAN SEBASTIAN DE AKIVI,Región de Valparaíso,Isla de Pascua,Isla de Pascua,Particular Subvencionado,Urbano,129,,15,38,3,185,78
14676,5,COLEGIO CANEC VALPARAISO,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,20,1,,,,21,100
14677,3,COLEGIO CAPITAN ARTURO PRAT CHACON,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,163,3,11,23,,200,89
14678,1,ESCUELA JUAN DE SAAVEDRA,Región de Valparaíso,Valparaíso,Valparaíso,Servicio Local de Educación(SLE),Urbano,96,,,4,1,101,95
14687,0,COLEGIO GEA,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,265,5,30,102,7,409,73
14697,8,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE,Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Municipal DAEM,Urbano,479,13,67,83,,642,87
14699,4,COLEGIO FENIX,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,210,5,46,99,1,361,72
14703,6,THE KINGSTOWN SCHOOL,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,337,12,94,176,,619,72
14706,0,COLEGIO SAN FRANCISCO,Región de Valparaíso,Marga Marga,Limache,Particular Subvencionado,Urbano,190,4,15,10,,219,95
14716,8,PAN AMERICAN COLLEGE VINA DEL MAR,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,130,23,36,83,5,277,68
14717,6,COLEGIO LAS AMERICAS,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,221,8,20,70,5,324,77
14718,4,COLEGIO PRINCIPE DE ASTURIAS,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,42,2,2,10,3,59,78
14719,2,MATURANA SCHOOL,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,56,1,5,3,4,69,90
14720,6,LICEO GASTRONOMIA Y TURISMO,Región de Valparaíso,Marga Marga,Quilpué,Corporación Municipal,Urbano,161,13,6,23,12,215,84
14737,0,CTRO EDUCAT INTEGRAL RAYEN,Región de Valparaíso,Quillota,Hijuelas,Particular Subvencionado,Urbano,89,3,1,10,,103,90
14750,8,COLEGIO GREENLAND SAN FELIPE,Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Particular Subvencionado,Urbano,66,5,20,117,,208,44
14751,6,COLEGIO EL ROBLE DE SANTO DOMINGO,Región de Valparaíso,San Antonio,Santo Domingo,Particular Subvencionado,Urbano,90,4,21,98,2,215,53
14753,2,COLEGIO MONTEALEGRE,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,69,3,27,106,2,207,48
14760,5,COLEGIO PADRE ZANANDREA,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,252,8,11,8,2,281,96
14770,2,COL.PRECURSOR FRANCISCO DE MIRANDA,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,420,10,50,151,,631,76
14773,7,COLEGIO GUARDIAMARINA RIQUELME,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,309,8,32,64,,413,85
14775,3,COLEGIO MONTESOL 2,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,110,8,27,101,1,247,59
14778,8,COLEGIO SAN NICOLAS,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,293,8,16,18,2,337,94
14779,6,COLEGIO MAR ABIERTO,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,107,2,27,99,4,239,57
14782,6,COLEGIO ANTUMAPU,Región de Valparaíso,Quillota,Calera,Particular Subvencionado,Urbano,234,14,19,26,1,294,91
14783,4,COLEGIO NUEVA ERA SIGLO XXI,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,316,10,68,286,21,701,56
14788,5,COLEGIO PAPA JUAN PABLO II,Región de Valparaíso,San Antonio,San Antonio,Particular Subvencionado,Urbano,249,6,18,19,6,298,92
14790,7,COLEGIO SAINT-LAWRENCE,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,325,20,39,51,4,439,87
14801,6,COLEGIO LAS PALMAS,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,292,11,18,8,,329,98
14804,0,COLEGIO SAN BLAS,Región de Valparaíso,Marga Marga,Quilpué,Particular Subvencionado,Urbano,243,6,5,10,6,270,94
14805,9,COLEGIO EL QUISCO,Región de Valparaíso,San Antonio,El Quisco,Municipal DAEM,Urbano,215,3,10,29,13,270,84
14818,0,COLEGIO NUMANCIA,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,238,3,35,103,2,381,72
14819,9,COLEGIO CERVANTINO,Región de Valparaíso,San Felipe de Aconcagua,Putaendo,Particular Subvencionado,Urbano,141,1,12,47,1,202,76
14820,2,COLEGIO SANTA MARIA COLLEGE,Región de Valparaíso,San Felipe de Aconcagua,Santa María,Particular Subvencionado,Urbano,233,8,16,32,1,290,89
14822,9,COLEGIO ALBORADA DEL MAR,Región de Valparaíso,Valparaíso,Concón,Particular Subvencionado,Urbano,290,9,27,70,2,398,82
14823,7,COLEGIO ANTONIO ZANOLETTI,Región de Valparaíso,Petorca,Papudo,Particular Subvencionado,Urbano,126,1,23,39,,189,79
14824,5,COLEGIO EVEREST CENTRAL,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,254,5,14,23,,296,92
14825,3,NUEVO COLEGIO PART. DE CARTAGENA,Región de Valparaíso,San Antonio,Cartagena,Particular Subvencionado,Urbano,281,10,18,22,1,332,93
14848,2,ESCUELA PART. ANNY SCHOOL,Región de Valparaíso,Quillota,La Cruz,Particular Subvencionado,Urbano,174,1,16,22,2,215,89
14856,3,SUNNYLAND SCHOOL,Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Particular Subvencionado,Urbano,460,4,49,72,1,586,88
14860,1,COLEGIO HERMANO EUGENIO EYRAUD,Región de Valparaíso,Isla de Pascua,Isla de Pascua,Particular Subvencionado,Urbano,122,6,32,76,4,240,67
14862,8,COLEGIO NAZAREO,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,166,3,6,8,3,186,94
14865,2,COLEGIO TECNICO ALIANZA EDUCACIONAL,Región de Valparaíso,Marga Marga,Limache,Particular Subvencionado,Urbano,130,1,1,2,2,136,97
14866,0,COLEGIO ALTAZOR,Región de Valparaíso,Valparaíso,Concón,Particular Subvencionado,Urbano,246,17,49,298,4,614,51
14868,7,LICEO TECNICO AGRICOLA OBISPO RAFAEL LIRA INF,Región de Valparaíso,Quillota,La Cruz,Particular Subvencionado,Urbano,32,1,2,2,,37,95
14870,9,COLEGIO ENTRE VALLES,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,195,5,19,30,2,251,87
14871,7,COLEGIO ALIMAPU,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,40,,7,21,2,70,67
14879,2,"LICEO PART, MIXTO SAN FELIPE",Región de Valparaíso,San Felipe de Aconcagua,San Felipe,Particular Subvencionado,Urbano,891,25,74,87,15,1.092,91
14881,4,LICEO ALDEA EDUCATIVA RAPA NUI,Región de Valparaíso,Isla de Pascua,Isla de Pascua,Municipal DAEM,Urbano,104,8,15,26,3,156,81
14885,7,COLEGIO LEONARDO DA VINCI,Región de Valparaíso,San Felipe de Aconcagua,Llayllay,Particular Subvencionado,Urbano,61,1,21,51,,134,62
14896,2,COLEGIO SAN HERNALDO,Región de Valparaíso,Valparaíso,Puchuncaví,Particular Subvencionado,Urbano,146,,21,59,1,227,74
14901,2,COLEGIO SIMON BOLIVAR,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,352,6,58,165,3,584,71
14912,8,COLEGIO SAN ANTONIO DE VILLA ALEMANA,Región de Valparaíso,Marga Marga,Villa Alemana,Particular Subvencionado,Urbano,298,21,70,327,2,718,54
14913,6,COLEGIO GALILEO,Región de Valparaíso,Quillota,Quillota,Particular Subvencionado,Urbano,220,6,44,138,5,413,65
14917,9,SCIENCE´S COLLEGE,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,120,5,12,43,5,185,74
14922,5,COLEGIO LAS ACACIAS,Región de Valparaíso,Valparaíso,Valparaíso,Particular Subvencionado,Urbano,192,3,30,32,6,263,86
14923,3,COLEGIO WINTERHILL VIÑA DEL MAR,Región de Valparaíso,Valparaíso,Viña del Mar,Particular Subvencionado,Urbano,169,2,26,85,5,287,69
14953,5,COLEGIO PEUMAYÉN,Región de Valparaíso,San Antonio,Cartagena,Particular Subvencionado,Urbano,207,4,24,52,,287,82
15501,2,COLEGIO PARTICULAR LUCILA GODOY ALCAYAGA,Región del Libertador Gral. Bernardo O’Higgins,Colchagua,Santa Cruz,Particular Subvencionado,Urbano,444,5,30,39,1,519,92
15502,0,INSTITUTO MONSENOR LECAROS,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Coltauco,Particular Subvencionado,Urbano,214,15,26,47,,302,84
15515,2,COLEGIO PARTICULAR SUBV. CHILDREN SCHOOL,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Graneros,Particular Subvencionado,Urbano,247,16,24,25,1,313,92
15522,5,CHARLY SCHOOL,Región del Libertador Gral. Bernardo O’Higgins,Cardenal Caro,Pichilemu,Particular Subvencionado,Urbano,137,3,18,37,3,198,80
15526,8,ESCUELA MUNICIPAL AMERICA,Región del Libertador Gral. Bernardo O’Higgins,Cardenal Caro,Marchihue,Municipal DAEM,Urbano,246,8,20,35,2,311,88
15535,7,ESCUELA SANTA TERESA DE AVILA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Rengo,Municipal DAEM,Rural,175,9,,12,1,197,93
15544,6,COLEGIO CRIPTOCARYA ALBA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Peumo,Particular Subvencionado,Urbano,171,7,32,73,,283,74
15554,3,EL PEQUENO MOZART,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Machalí,Particular Subvencionado,Urbano,186,5,61,276,1,529,48
15569,1,ESCUELA PUERTECILLO,Región del Libertador Gral. Bernardo O’Higgins,Cardenal Caro,Navidad,Municipal DAEM,Rural,4,,,10,1,15,27
15570,5,ESCUELA BASICA GALVARINO VALENZUELA MORAGA,Región del Libertador Gral. Bernardo O’Higgins,Colchagua,Lolol,Municipal DAEM,Urbano,273,13,17,20,2,325,93
15571,3,COLEGIO PARTICULAR LA PRIMAVERA,Región del Libertador Gral. Bernardo O’Higgins,Cachapoal,Quinta de Tilcoco,Particular Subvencionado,Urbano,148,1,20,14,,183,92
